[12:41:55.998] Namespace(root_path='../data/ACDC', volume_path='../data/ACDC/test', n_skip=1, z_spacing=10, dataset='ACDC', list_dir='./lists/lists_ACDC', num_classes=4, output_dir='./model_out_acdc', max_iterations=30000, max_epochs=150, batch_size=24, n_gpu=1, deterministic=1, base_lr=0.0001, img_size=224, seed=1234, cfg='configs/swin_tiny_patch4_window7_224_lite.yaml', opts=None, zip=False, cache_mode='part', resume=None, accumulation_steps=None, use_checkpoint=False, amp_opt_level='O1', tag=None, eval=False, throughput=False)
[12:41:56.005] 55 iterations per epoch. 8250 max iterations 
[12:42:00.184] iteration 1 : loss : 1.250152, lr_: 0.000100
[13:22:49.810] iteration 6783 : loss : 0.016701, lr_: 0.000021
[13:22:50.018] iteration 6784 : loss : 0.016521, lr_: 0.000021
[13:22:50.227] iteration 6785 : loss : 0.016810, lr_: 0.000021
[13:22:50.435] iteration 6786 : loss : 0.018732, lr_: 0.000021
[13:22:50.644] iteration 6787 : loss : 0.014683, lr_: 0.000021
[13:22:50.853] iteration 6788 : loss : 0.016012, lr_: 0.000021
[13:22:51.060] iteration 6789 : loss : 0.015414, lr_: 0.000021
[13:22:51.269] iteration 6790 : loss : 0.017814, lr_: 0.000021
[13:22:51.479] iteration 6791 : loss : 0.015598, lr_: 0.000021
[13:22:51.689] iteration 6792 : loss : 0.016482, lr_: 0.000021
[13:22:51.897] iteration 6793 : loss : 0.018993, lr_: 0.000021
[13:22:52.104] iteration 6794 : loss : 0.017561, lr_: 0.000021
[13:22:52.312] iteration 6795 : loss : 0.017131, lr_: 0.000021
[13:22:52.520] iteration 6796 : loss : 0.016981, lr_: 0.000021
[13:22:52.728] iteration 6797 : loss : 0.017336, lr_: 0.000021
[13:22:52.938] iteration 6798 : loss : 0.017838, lr_: 0.000021
[13:22:53.272] iteration 6799 : loss : 0.016170, lr_: 0.000021
[13:22:53.480] iteration 6800 : loss : 0.017276, lr_: 0.000021
[13:22:53.724] iteration 6801 : loss : 0.016696, lr_: 0.000021
[13:22:53.932] iteration 6802 : loss : 0.015974, lr_: 0.000021
[13:22:54.141] iteration 6803 : loss : 0.016269, lr_: 0.000021
[13:22:54.349] iteration 6804 : loss : 0.019065, lr_: 0.000021
[13:22:54.556] iteration 6805 : loss : 0.015561, lr_: 0.000021
[13:22:54.763] iteration 6806 : loss : 0.016692, lr_: 0.000021
[13:22:54.971] iteration 6807 : loss : 0.016661, lr_: 0.000021
[13:22:55.178] iteration 6808 : loss : 0.017993, lr_: 0.000021
[13:22:55.386] iteration 6809 : loss : 0.018798, lr_: 0.000021
[13:22:55.594] iteration 6810 : loss : 0.016422, lr_: 0.000021
[13:22:55.801] iteration 6811 : loss : 0.019110, lr_: 0.000021
[13:22:56.008] iteration 6812 : loss : 0.016028, lr_: 0.000021
[13:22:56.215] iteration 6813 : loss : 0.015177, lr_: 0.000021
[13:22:56.422] iteration 6814 : loss : 0.018081, lr_: 0.000021
[13:22:56.630] iteration 6815 : loss : 0.017239, lr_: 0.000021
[13:22:56.837] iteration 6816 : loss : 0.016994, lr_: 0.000021
[13:22:57.045] iteration 6817 : loss : 0.015995, lr_: 0.000021
[13:22:57.252] iteration 6818 : loss : 0.016182, lr_: 0.000021
[13:22:57.461] iteration 6819 : loss : 0.014858, lr_: 0.000021
[13:22:57.554] iteration 6820 : loss : 0.014664, lr_: 0.000021
[13:22:57.643] 
Validation ===>
[13:23:03.400] avg_dsc: 0.845535
[13:23:04.475] iteration 6821 : loss : 0.017023, lr_: 0.000021
[13:23:04.691] iteration 6822 : loss : 0.016314, lr_: 0.000021
[13:23:04.902] iteration 6823 : loss : 0.018521, lr_: 0.000021
[13:23:05.111] iteration 6824 : loss : 0.014992, lr_: 0.000021
[13:23:05.319] iteration 6825 : loss : 0.017307, lr_: 0.000021
[13:23:05.527] iteration 6826 : loss : 0.015875, lr_: 0.000021
[13:23:05.736] iteration 6827 : loss : 0.017336, lr_: 0.000021
[13:23:05.945] iteration 6828 : loss : 0.016548, lr_: 0.000021
[13:23:06.153] iteration 6829 : loss : 0.017692, lr_: 0.000021
[13:23:06.361] iteration 6830 : loss : 0.015197, lr_: 0.000021
[13:23:06.570] iteration 6831 : loss : 0.018139, lr_: 0.000021
[13:23:06.778] iteration 6832 : loss : 0.018326, lr_: 0.000021
[13:23:06.987] iteration 6833 : loss : 0.016050, lr_: 0.000020
[13:23:07.197] iteration 6834 : loss : 0.015398, lr_: 0.000020
[13:23:07.404] iteration 6835 : loss : 0.015071, lr_: 0.000020
[13:23:07.612] iteration 6836 : loss : 0.015548, lr_: 0.000020
[13:23:07.821] iteration 6837 : loss : 0.015491, lr_: 0.000020
[13:23:08.030] iteration 6838 : loss : 0.015963, lr_: 0.000020
[13:23:08.239] iteration 6839 : loss : 0.016104, lr_: 0.000020
[13:23:08.447] iteration 6840 : loss : 0.016429, lr_: 0.000020
[13:23:08.694] iteration 6841 : loss : 0.016188, lr_: 0.000020
[13:23:08.900] iteration 6842 : loss : 0.017873, lr_: 0.000020
[13:23:09.111] iteration 6843 : loss : 0.017540, lr_: 0.000020
[13:23:09.319] iteration 6844 : loss : 0.017469, lr_: 0.000020
[13:23:09.528] iteration 6845 : loss : 0.015919, lr_: 0.000020
[13:23:09.736] iteration 6846 : loss : 0.016286, lr_: 0.000020
[13:23:09.944] iteration 6847 : loss : 0.015965, lr_: 0.000020
[13:23:10.152] iteration 6848 : loss : 0.017616, lr_: 0.000020
[13:23:10.360] iteration 6849 : loss : 0.015282, lr_: 0.000020
[13:23:10.568] iteration 6850 : loss : 0.015808, lr_: 0.000020
[13:23:10.776] iteration 6851 : loss : 0.015647, lr_: 0.000020
[13:23:10.988] iteration 6852 : loss : 0.015723, lr_: 0.000020
[13:23:11.196] iteration 6853 : loss : 0.015923, lr_: 0.000020
[13:23:11.405] iteration 6854 : loss : 0.016164, lr_: 0.000020
[13:23:11.615] iteration 6855 : loss : 0.016461, lr_: 0.000020
[13:23:11.826] iteration 6856 : loss : 0.015839, lr_: 0.000020
[13:23:12.034] iteration 6857 : loss : 0.017598, lr_: 0.000020
[13:23:12.242] iteration 6858 : loss : 0.017850, lr_: 0.000020
[13:23:12.450] iteration 6859 : loss : 0.017178, lr_: 0.000020
[13:23:12.658] iteration 6860 : loss : 0.016328, lr_: 0.000020
[13:23:12.896] iteration 6861 : loss : 0.016831, lr_: 0.000020
[13:23:13.104] iteration 6862 : loss : 0.016478, lr_: 0.000020
[13:23:13.327] iteration 6863 : loss : 0.016202, lr_: 0.000020
[13:23:13.534] iteration 6864 : loss : 0.016986, lr_: 0.000020
[13:23:13.742] iteration 6865 : loss : 0.015038, lr_: 0.000020
[13:23:13.949] iteration 6866 : loss : 0.017318, lr_: 0.000020
[13:23:14.156] iteration 6867 : loss : 0.018150, lr_: 0.000020
[13:23:14.363] iteration 6868 : loss : 0.015459, lr_: 0.000020
[13:23:14.570] iteration 6869 : loss : 0.018363, lr_: 0.000020
[13:23:14.777] iteration 6870 : loss : 0.017758, lr_: 0.000020
[13:23:14.985] iteration 6871 : loss : 0.015032, lr_: 0.000020
[13:23:15.193] iteration 6872 : loss : 0.016536, lr_: 0.000020
[13:23:15.401] iteration 6873 : loss : 0.019251, lr_: 0.000020
[13:23:15.609] iteration 6874 : loss : 0.016062, lr_: 0.000020
[13:23:15.703] iteration 6875 : loss : 0.014988, lr_: 0.000020
[13:23:15.749] 
Validation ===>
[13:23:21.487] avg_dsc: 0.843533
[13:23:22.327] iteration 6876 : loss : 0.016580, lr_: 0.000020
[13:23:22.554] iteration 6877 : loss : 0.016259, lr_: 0.000020
[13:23:22.764] iteration 6878 : loss : 0.016785, lr_: 0.000020
[13:23:22.971] iteration 6879 : loss : 0.017858, lr_: 0.000020
[13:23:23.180] iteration 6880 : loss : 0.018053, lr_: 0.000020
[13:23:23.424] iteration 6881 : loss : 0.015822, lr_: 0.000020
[13:23:23.633] iteration 6882 : loss : 0.016979, lr_: 0.000020
[13:23:23.843] iteration 6883 : loss : 0.015476, lr_: 0.000020
[13:23:24.051] iteration 6884 : loss : 0.015925, lr_: 0.000020
[13:23:24.259] iteration 6885 : loss : 0.014254, lr_: 0.000020
[13:23:24.468] iteration 6886 : loss : 0.016837, lr_: 0.000020
[13:23:24.676] iteration 6887 : loss : 0.015967, lr_: 0.000020
[13:23:24.884] iteration 6888 : loss : 0.017063, lr_: 0.000020
[13:23:25.092] iteration 6889 : loss : 0.014837, lr_: 0.000020
[13:23:25.301] iteration 6890 : loss : 0.016965, lr_: 0.000020
[13:23:25.508] iteration 6891 : loss : 0.018253, lr_: 0.000020
[13:23:25.715] iteration 6892 : loss : 0.015096, lr_: 0.000020
[13:23:25.923] iteration 6893 : loss : 0.017550, lr_: 0.000020
[13:23:26.131] iteration 6894 : loss : 0.014956, lr_: 0.000020
[13:23:26.338] iteration 6895 : loss : 0.019155, lr_: 0.000020
[13:23:26.546] iteration 6896 : loss : 0.016390, lr_: 0.000020
[13:23:26.755] iteration 6897 : loss : 0.015408, lr_: 0.000020
[13:23:26.963] iteration 6898 : loss : 0.016934, lr_: 0.000020
[13:23:27.171] iteration 6899 : loss : 0.016371, lr_: 0.000020
[13:23:27.379] iteration 6900 : loss : 0.018358, lr_: 0.000020
[13:23:27.624] iteration 6901 : loss : 0.016134, lr_: 0.000020
[13:23:27.832] iteration 6902 : loss : 0.016632, lr_: 0.000020
[13:23:28.039] iteration 6903 : loss : 0.018601, lr_: 0.000020
[13:23:28.247] iteration 6904 : loss : 0.016999, lr_: 0.000020
[13:23:28.456] iteration 6905 : loss : 0.018923, lr_: 0.000020
[13:23:28.663] iteration 6906 : loss : 0.018442, lr_: 0.000020
[13:23:28.872] iteration 6907 : loss : 0.015437, lr_: 0.000020
[13:23:29.081] iteration 6908 : loss : 0.016145, lr_: 0.000020
[13:23:29.288] iteration 6909 : loss : 0.015329, lr_: 0.000020
[13:23:29.497] iteration 6910 : loss : 0.016916, lr_: 0.000019
[13:23:29.708] iteration 6911 : loss : 0.016852, lr_: 0.000019
[13:23:29.915] iteration 6912 : loss : 0.016362, lr_: 0.000019
[13:23:30.123] iteration 6913 : loss : 0.016179, lr_: 0.000019
[13:23:30.330] iteration 6914 : loss : 0.015893, lr_: 0.000019
[13:23:30.538] iteration 6915 : loss : 0.017955, lr_: 0.000019
[13:23:30.746] iteration 6916 : loss : 0.018915, lr_: 0.000019
[13:23:30.954] iteration 6917 : loss : 0.017078, lr_: 0.000019
[13:23:31.161] iteration 6918 : loss : 0.015645, lr_: 0.000019
[13:23:31.368] iteration 6919 : loss : 0.017064, lr_: 0.000019
[13:23:31.577] iteration 6920 : loss : 0.016379, lr_: 0.000019
[13:23:31.817] iteration 6921 : loss : 0.018437, lr_: 0.000019
[13:23:32.025] iteration 6922 : loss : 0.016795, lr_: 0.000019
[13:23:32.233] iteration 6923 : loss : 0.016778, lr_: 0.000019
[13:23:32.441] iteration 6924 : loss : 0.018737, lr_: 0.000019
[13:23:32.649] iteration 6925 : loss : 0.015637, lr_: 0.000019
[13:23:32.857] iteration 6926 : loss : 0.016357, lr_: 0.000019
[13:23:33.063] iteration 6927 : loss : 0.017025, lr_: 0.000019
[13:23:33.272] iteration 6928 : loss : 0.015913, lr_: 0.000019
[13:23:33.479] iteration 6929 : loss : 0.017258, lr_: 0.000019
[13:23:33.570] iteration 6930 : loss : 0.019323, lr_: 0.000019
[13:23:33.616] 
Validation ===>
[13:23:39.248] avg_dsc: 0.842579
[13:23:40.096] iteration 6931 : loss : 0.017159, lr_: 0.000019
[13:23:40.305] iteration 6932 : loss : 0.017758, lr_: 0.000019
[13:23:40.513] iteration 6933 : loss : 0.017361, lr_: 0.000019
[13:23:40.720] iteration 6934 : loss : 0.015891, lr_: 0.000019
[13:23:40.927] iteration 6935 : loss : 0.016993, lr_: 0.000019
[13:23:41.140] iteration 6936 : loss : 0.017486, lr_: 0.000019
[13:23:41.350] iteration 6937 : loss : 0.017839, lr_: 0.000019
[13:23:41.557] iteration 6938 : loss : 0.016768, lr_: 0.000019
[13:23:41.765] iteration 6939 : loss : 0.015923, lr_: 0.000019
[13:23:41.974] iteration 6940 : loss : 0.017065, lr_: 0.000019
[13:23:42.214] iteration 6941 : loss : 0.015043, lr_: 0.000019
[13:23:42.422] iteration 6942 : loss : 0.017021, lr_: 0.000019
[13:23:42.631] iteration 6943 : loss : 0.016828, lr_: 0.000019
[13:23:42.839] iteration 6944 : loss : 0.014912, lr_: 0.000019
[13:23:43.048] iteration 6945 : loss : 0.014851, lr_: 0.000019
[13:23:43.257] iteration 6946 : loss : 0.016133, lr_: 0.000019
[13:23:43.467] iteration 6947 : loss : 0.016107, lr_: 0.000019
[13:23:43.677] iteration 6948 : loss : 0.016216, lr_: 0.000019
[13:23:43.887] iteration 6949 : loss : 0.014799, lr_: 0.000019
[13:23:44.095] iteration 6950 : loss : 0.015800, lr_: 0.000019
[13:23:44.304] iteration 6951 : loss : 0.017911, lr_: 0.000019
[13:23:44.511] iteration 6952 : loss : 0.014825, lr_: 0.000019
[13:23:44.719] iteration 6953 : loss : 0.017240, lr_: 0.000019
[13:23:44.927] iteration 6954 : loss : 0.014925, lr_: 0.000019
[13:23:45.141] iteration 6955 : loss : 0.017300, lr_: 0.000019
[13:23:45.351] iteration 6956 : loss : 0.016182, lr_: 0.000019
[13:23:45.562] iteration 6957 : loss : 0.016703, lr_: 0.000019
[13:23:45.770] iteration 6958 : loss : 0.016612, lr_: 0.000019
[13:23:45.978] iteration 6959 : loss : 0.015235, lr_: 0.000019
[13:23:46.185] iteration 6960 : loss : 0.018029, lr_: 0.000019
[13:23:46.425] iteration 6961 : loss : 0.017389, lr_: 0.000019
[13:23:46.634] iteration 6962 : loss : 0.014743, lr_: 0.000019
[13:23:46.842] iteration 6963 : loss : 0.014726, lr_: 0.000019
[13:23:47.050] iteration 6964 : loss : 0.017209, lr_: 0.000019
[13:23:47.259] iteration 6965 : loss : 0.016681, lr_: 0.000019
[13:23:47.467] iteration 6966 : loss : 0.017696, lr_: 0.000019
[13:23:47.675] iteration 6967 : loss : 0.016362, lr_: 0.000019
[13:23:47.883] iteration 6968 : loss : 0.017678, lr_: 0.000019
[13:23:48.091] iteration 6969 : loss : 0.018460, lr_: 0.000019
[13:23:48.298] iteration 6970 : loss : 0.017718, lr_: 0.000019
[13:23:48.505] iteration 6971 : loss : 0.017133, lr_: 0.000019
[13:23:48.713] iteration 6972 : loss : 0.015975, lr_: 0.000019
[13:23:48.920] iteration 6973 : loss : 0.015515, lr_: 0.000019
[13:23:49.137] iteration 6974 : loss : 0.015985, lr_: 0.000019
[13:23:49.345] iteration 6975 : loss : 0.015884, lr_: 0.000019
[13:23:49.553] iteration 6976 : loss : 0.017879, lr_: 0.000019
[13:23:49.761] iteration 6977 : loss : 0.013636, lr_: 0.000019
[13:23:49.968] iteration 6978 : loss : 0.014304, lr_: 0.000019
[13:23:50.176] iteration 6979 : loss : 0.018286, lr_: 0.000019
[13:23:50.384] iteration 6980 : loss : 0.016187, lr_: 0.000019
[13:23:50.621] iteration 6981 : loss : 0.016721, lr_: 0.000019
[13:23:50.829] iteration 6982 : loss : 0.016084, lr_: 0.000019
[13:23:51.036] iteration 6983 : loss : 0.014494, lr_: 0.000019
[13:23:51.244] iteration 6984 : loss : 0.016175, lr_: 0.000019
[13:23:51.336] iteration 6985 : loss : 0.024437, lr_: 0.000019
[13:23:51.383] 
Validation ===>
[13:23:57.162] avg_dsc: 0.843731
[13:23:58.019] iteration 6986 : loss : 0.017977, lr_: 0.000018
[13:23:58.253] iteration 6987 : loss : 0.018016, lr_: 0.000018
[13:23:58.461] iteration 6988 : loss : 0.016839, lr_: 0.000018
[13:23:58.668] iteration 6989 : loss : 0.017467, lr_: 0.000018
[13:23:58.876] iteration 6990 : loss : 0.016432, lr_: 0.000018
[13:23:59.087] iteration 6991 : loss : 0.015870, lr_: 0.000018
[13:23:59.296] iteration 6992 : loss : 0.016691, lr_: 0.000018
[13:23:59.503] iteration 6993 : loss : 0.015719, lr_: 0.000018
[13:23:59.712] iteration 6994 : loss : 0.016192, lr_: 0.000018
[13:23:59.921] iteration 6995 : loss : 0.016214, lr_: 0.000018
[13:24:00.127] iteration 6996 : loss : 0.016900, lr_: 0.000018
[13:24:00.336] iteration 6997 : loss : 0.016854, lr_: 0.000018
[13:24:00.544] iteration 6998 : loss : 0.017254, lr_: 0.000018
[13:24:00.753] iteration 6999 : loss : 0.017749, lr_: 0.000018
[13:24:00.962] iteration 7000 : loss : 0.016514, lr_: 0.000018
[13:24:01.204] iteration 7001 : loss : 0.016444, lr_: 0.000018
[13:24:01.415] iteration 7002 : loss : 0.017253, lr_: 0.000018
[13:24:01.625] iteration 7003 : loss : 0.016148, lr_: 0.000018
[13:24:01.835] iteration 7004 : loss : 0.015606, lr_: 0.000018
[13:24:02.044] iteration 7005 : loss : 0.017517, lr_: 0.000018
[13:24:02.253] iteration 7006 : loss : 0.015374, lr_: 0.000018
[13:24:02.462] iteration 7007 : loss : 0.015510, lr_: 0.000018
[13:24:02.674] iteration 7008 : loss : 0.016861, lr_: 0.000018
[13:24:02.882] iteration 7009 : loss : 0.015765, lr_: 0.000018
[13:24:03.097] iteration 7010 : loss : 0.017061, lr_: 0.000018
[13:24:03.309] iteration 7011 : loss : 0.015213, lr_: 0.000018
[13:24:03.520] iteration 7012 : loss : 0.017413, lr_: 0.000018
[13:24:03.729] iteration 7013 : loss : 0.015574, lr_: 0.000018
[13:24:03.941] iteration 7014 : loss : 0.016803, lr_: 0.000018
[13:24:04.148] iteration 7015 : loss : 0.013741, lr_: 0.000018
[13:24:04.358] iteration 7016 : loss : 0.016715, lr_: 0.000018
[13:24:04.568] iteration 7017 : loss : 0.017127, lr_: 0.000018
[13:24:04.776] iteration 7018 : loss : 0.017011, lr_: 0.000018
[13:24:04.984] iteration 7019 : loss : 0.016297, lr_: 0.000018
[13:24:05.193] iteration 7020 : loss : 0.018012, lr_: 0.000018
[13:24:05.435] iteration 7021 : loss : 0.017192, lr_: 0.000018
[13:24:05.643] iteration 7022 : loss : 0.017058, lr_: 0.000018
[13:24:05.851] iteration 7023 : loss : 0.017470, lr_: 0.000018
[13:24:06.058] iteration 7024 : loss : 0.017059, lr_: 0.000018
[13:24:06.265] iteration 7025 : loss : 0.016912, lr_: 0.000018
[13:24:06.473] iteration 7026 : loss : 0.013895, lr_: 0.000018
[13:24:06.680] iteration 7027 : loss : 0.015965, lr_: 0.000018
[13:24:06.888] iteration 7028 : loss : 0.016893, lr_: 0.000018
[13:24:07.096] iteration 7029 : loss : 0.017837, lr_: 0.000018
[13:24:07.303] iteration 7030 : loss : 0.015384, lr_: 0.000018
[13:24:07.510] iteration 7031 : loss : 0.016681, lr_: 0.000018
[13:24:07.717] iteration 7032 : loss : 0.017370, lr_: 0.000018
[13:24:07.924] iteration 7033 : loss : 0.015140, lr_: 0.000018
[13:24:08.131] iteration 7034 : loss : 0.015962, lr_: 0.000018
[13:24:08.339] iteration 7035 : loss : 0.016843, lr_: 0.000018
[13:24:08.548] iteration 7036 : loss : 0.016854, lr_: 0.000018
[13:24:08.755] iteration 7037 : loss : 0.016853, lr_: 0.000018
[13:24:08.963] iteration 7038 : loss : 0.015896, lr_: 0.000018
[13:24:09.170] iteration 7039 : loss : 0.017419, lr_: 0.000018
[13:24:09.262] iteration 7040 : loss : 0.014792, lr_: 0.000018
[13:24:09.338] 
Validation ===>
[13:24:15.057] avg_dsc: 0.842583
[13:24:15.775] iteration 7041 : loss : 0.016859, lr_: 0.000018
[13:24:16.025] iteration 7042 : loss : 0.016993, lr_: 0.000018
[13:24:16.236] iteration 7043 : loss : 0.015461, lr_: 0.000018
[13:24:16.444] iteration 7044 : loss : 0.016764, lr_: 0.000018
[13:24:16.653] iteration 7045 : loss : 0.015331, lr_: 0.000018
[13:24:16.861] iteration 7046 : loss : 0.015928, lr_: 0.000018
[13:24:17.071] iteration 7047 : loss : 0.019327, lr_: 0.000018
[13:24:17.279] iteration 7048 : loss : 0.015852, lr_: 0.000018
[13:24:17.487] iteration 7049 : loss : 0.015761, lr_: 0.000018
[13:24:17.696] iteration 7050 : loss : 0.016224, lr_: 0.000018
[13:24:17.904] iteration 7051 : loss : 0.017214, lr_: 0.000018
[13:24:18.112] iteration 7052 : loss : 0.016468, lr_: 0.000018
[13:24:18.321] iteration 7053 : loss : 0.016857, lr_: 0.000018
[13:24:18.529] iteration 7054 : loss : 0.016290, lr_: 0.000018
[13:24:18.736] iteration 7055 : loss : 0.016825, lr_: 0.000018
[13:24:18.944] iteration 7056 : loss : 0.018438, lr_: 0.000018
[13:24:19.153] iteration 7057 : loss : 0.015087, lr_: 0.000018
[13:24:19.361] iteration 7058 : loss : 0.016585, lr_: 0.000018
[13:24:19.569] iteration 7059 : loss : 0.016672, lr_: 0.000018
[13:24:19.776] iteration 7060 : loss : 0.015893, lr_: 0.000018
[13:24:20.022] iteration 7061 : loss : 0.017570, lr_: 0.000018
[13:24:20.231] iteration 7062 : loss : 0.017358, lr_: 0.000017
[13:24:20.439] iteration 7063 : loss : 0.017678, lr_: 0.000017
[13:24:20.650] iteration 7064 : loss : 0.018363, lr_: 0.000017
[13:24:20.858] iteration 7065 : loss : 0.018567, lr_: 0.000017
[13:24:21.066] iteration 7066 : loss : 0.017677, lr_: 0.000017
[13:24:21.274] iteration 7067 : loss : 0.016072, lr_: 0.000017
[13:24:21.482] iteration 7068 : loss : 0.018112, lr_: 0.000017
[13:24:21.690] iteration 7069 : loss : 0.017391, lr_: 0.000017
[13:24:21.898] iteration 7070 : loss : 0.017135, lr_: 0.000017
[13:24:22.105] iteration 7071 : loss : 0.017448, lr_: 0.000017
[13:24:22.314] iteration 7072 : loss : 0.016722, lr_: 0.000017
[13:24:22.523] iteration 7073 : loss : 0.016395, lr_: 0.000017
[13:24:22.733] iteration 7074 : loss : 0.018105, lr_: 0.000017
[13:24:22.942] iteration 7075 : loss : 0.017030, lr_: 0.000017
[13:24:23.151] iteration 7076 : loss : 0.017578, lr_: 0.000017
[13:24:23.359] iteration 7077 : loss : 0.016736, lr_: 0.000017
[13:24:23.568] iteration 7078 : loss : 0.016539, lr_: 0.000017
[13:24:23.776] iteration 7079 : loss : 0.017006, lr_: 0.000017
[13:24:23.984] iteration 7080 : loss : 0.017178, lr_: 0.000017
[13:24:24.224] iteration 7081 : loss : 0.015929, lr_: 0.000017
[13:24:24.432] iteration 7082 : loss : 0.015642, lr_: 0.000017
[13:24:24.641] iteration 7083 : loss : 0.016725, lr_: 0.000017
[13:24:24.849] iteration 7084 : loss : 0.014518, lr_: 0.000017
[13:24:25.057] iteration 7085 : loss : 0.015696, lr_: 0.000017
[13:24:25.265] iteration 7086 : loss : 0.019269, lr_: 0.000017
[13:24:25.472] iteration 7087 : loss : 0.014800, lr_: 0.000017
[13:24:25.682] iteration 7088 : loss : 0.014632, lr_: 0.000017
[13:24:25.890] iteration 7089 : loss : 0.017493, lr_: 0.000017
[13:24:26.098] iteration 7090 : loss : 0.016888, lr_: 0.000017
[13:24:26.306] iteration 7091 : loss : 0.015113, lr_: 0.000017
[13:24:26.514] iteration 7092 : loss : 0.018031, lr_: 0.000017
[13:24:26.722] iteration 7093 : loss : 0.016352, lr_: 0.000017
[13:24:26.930] iteration 7094 : loss : 0.016651, lr_: 0.000017
[13:24:27.024] iteration 7095 : loss : 0.016199, lr_: 0.000017
[13:24:27.073] 
Validation ===>
[13:24:32.707] avg_dsc: 0.835492
[13:24:33.537] iteration 7096 : loss : 0.016041, lr_: 0.000017
[13:24:33.756] iteration 7097 : loss : 0.017098, lr_: 0.000017
[13:24:33.964] iteration 7098 : loss : 0.015979, lr_: 0.000017
[13:24:34.172] iteration 7099 : loss : 0.016038, lr_: 0.000017
[13:24:34.380] iteration 7100 : loss : 0.017685, lr_: 0.000017
[13:24:34.623] iteration 7101 : loss : 0.017177, lr_: 0.000017
[13:24:34.831] iteration 7102 : loss : 0.017278, lr_: 0.000017
[13:24:35.039] iteration 7103 : loss : 0.016331, lr_: 0.000017
[13:24:35.247] iteration 7104 : loss : 0.017114, lr_: 0.000017
[13:24:35.454] iteration 7105 : loss : 0.016744, lr_: 0.000017
[13:24:35.662] iteration 7106 : loss : 0.018417, lr_: 0.000017
[13:24:35.871] iteration 7107 : loss : 0.015672, lr_: 0.000017
[13:24:36.079] iteration 7108 : loss : 0.017147, lr_: 0.000017
[13:24:36.286] iteration 7109 : loss : 0.014779, lr_: 0.000017
[13:24:36.496] iteration 7110 : loss : 0.014117, lr_: 0.000017
[13:24:36.704] iteration 7111 : loss : 0.013972, lr_: 0.000017
[13:24:36.911] iteration 7112 : loss : 0.018279, lr_: 0.000017
